Diagnostic Test Type ,Surveillance Year,Week ending Code ,Week ending Date,HHS region ,RSV Detections,RSV Tests,Outlier
PCR,1617,1640,08OCT2016,8,5,821,0
PCR,1617,1641,15OCT2016,8,1,848,0
PCR,1617,1642,22OCT2016,8,9,878,0
PCR,1617,1643,29OCT2016,8,10,930,0
PCR,1617,1644,05NOV2016,8,19,935,0
PCR,1617,1645,12NOV2016,8,18,992,0
PCR,1617,1646,19NOV2016,8,24,998,0
PCR,1617,1647,26NOV2016,8,34,1032,0
PCR,1617,1648,03DEC2016,8,55,1224,0
PCR,1617,1649,10DEC2016,8,93,1155,0
PCR,1617,1650,17DEC2016,8,133,1317,0
PCR,1617,1651,24DEC2016,8,199,1553,0
PCR,1617,1652,31DEC2016,8,302,1927,0
PCR,1617,1701,07JAN2017,8,369,1962,0
PCR,1617,1702,14JAN2017,8,338,1970,0
PCR,1617,1703,21JAN2017,8,389,1837,0
PCR,1617,1704,28JAN2017,8,458,1857,0
PCR,1617,1705,04FEB2017,8,453,1883,0
PCR,1617,1706,11FEB2017,8,515,2101,0
PCR,1617,1707,18FEB2017,8,445,2046,0
PCR,1617,1708,25FEB2017,8,407,1897,0
PCR,1617,1709,04MAR2017,8,271,1575,0
PCR,1617,1710,11MAR2017,8,230,1613,0
PCR,1617,1711,18MAR2017,8,206,1530,0
PCR,1617,1712,25MAR2017,8,144,1457,0
PCR,1617,1713,01APR2017,8,111,1330,0
PCR,1617,1714,08APR2017,8,83,1408,0
PCR,1617,1715,15APR2017,8,57,1276,0
PCR,1617,1716,22APR2017,8,23,1067,0
PCR,1617,1717,29APR2017,8,40,1169,0
PCR,1617,1718,06MAY2017,8,19,1160,0
PCR,1617,1719,13MAY2017,8,20,937,0
PCR,1617,1720,20MAY2017,8,10,1033,0
PCR,1617,1721,27MAY2017,8,8,868,0
PCR,1617,1722,03JUN2017,8,12,897,0
PCR,1617,1723,10JUN2017,8,5,759,0
PCR,1617,1724,17JUN2017,8,2,704,0
PCR,1617,1725,24JUN2017,8,3,513,0
PCR,1617,1726,01JUL2017,8,1,495,0
PCR,1617,1627,09JUL2016,9,3,583,0
PCR,1617,1628,16JUL2016,9,5,696,0
PCR,1617,1629,23JUL2016,9,2,710,0
PCR,1617,1630,30JUL2016,9,4,642,0
PCR,1617,1631,06AUG2016,9,2,654,0
PCR,1617,1632,13AUG2016,9,4,624,0
PCR,1617,1633,20AUG2016,9,4,800,0
PCR,1617,1634,27AUG2016,9,7,1009,0
PCR,1617,1635,03SEP2016,9,13,1053,0
PCR,1617,1636,10SEP2016,9,12,1025,0
PCR,1617,1637,17SEP2016,9,16,1191,0
PCR,1617,1638,24SEP2016,9,22,1409,0
PCR,1617,1639,01OCT2016,9,27,1508,0
PCR,1617,1640,08OCT2016,9,25,1393,0
PCR,1617,1641,15OCT2016,9,20,1426,0
PCR,1617,1642,22OCT2016,9,27,1535,0
PCR,1617,1643,29OCT2016,9,38,1691,0
PCR,1617,1644,05NOV2016,9,68,1774,0
PCR,1617,1645,12NOV2016,9,77,1956,0
PCR,1617,1646,19NOV2016,9,108,2166,0
PCR,1617,1647,26NOV2016,9,123,1913,0
PCR,1617,1648,03DEC2016,9,240,2571,0
PCR,1617,1649,10DEC2016,9,319,2688,0
PCR,1617,1650,17DEC2016,9,445,3133,0
PCR,1617,1651,24DEC2016,9,643,3771,0
PCR,1617,1652,31DEC2016,9,859,4843,0
PCR,1617,1701,07JAN2017,9,1099,5856,0
PCR,1617,1702,14JAN2017,9,956,5913,0
PCR,1617,1703,21JAN2017,9,869,5313,0
PCR,1617,1704,28JAN2017,9,918,5067,0
PCR,1617,1705,04FEB2017,9,877,5202,0
PCR,1617,1706,11FEB2017,9,859,5063,0
PCR,1617,1707,18FEB2017,9,713,4486,0
PCR,1617,1708,25FEB2017,9,623,4187,0
PCR,1617,1709,04MAR2017,9,453,3760,0
PCR,1617,1710,11MAR2017,9,356,3629,0
PCR,1617,1711,18MAR2017,9,275,3334,0
PCR,1617,1712,25MAR2017,9,180,3241,0
PCR,1617,1713,01APR2017,9,120,2787,0
PCR,1617,1714,08APR2017,9,88,2545,0
PCR,1617,1715,15APR2017,9,68,2349,0
PCR,1617,1716,22APR2017,9,52,2194,0
PCR,1617,1717,29APR2017,9,39,2060,0
PCR,1617,1718,06MAY2017,9,23,1722,0
PCR,1617,1719,13MAY2017,9,22,1528,0
PCR,1617,1720,20MAY2017,9,10,1556,0
PCR,1617,1721,27MAY2017,9,5,1022,0
PCR,1617,1722,03JUN2017,9,4,914,0
PCR,1617,1723,10JUN2017,9,7,916,0
PCR,1617,1724,17JUN2017,9,9,895,0
PCR,1617,1725,24JUN2017,9,1,815,0
PCR,1617,1726,01JUL2017,9,3,652,0
PCR,1718,1727,08JUL2017,1,0,256,0
PCR,1718,1728,15JUL2017,1,0,224,0
PCR,1718,1729,22JUL2017,1,3,213,0
PCR,1718,1730,29JUL2017,1,0,249,0
PCR,1718,1731,05AUG2017,1,1,230,0
PCR,1718,1732,12AUG2017,1,1,250,0
PCR,1718,1733,19AUG2017,1,1,255,0
PCR,1718,1734,26AUG2017,1,1,248,0
PCR,1718,1735,02SEP2017,1,1,261,0
PCR,1718,1736,09SEP2017,1,2,257,0
PCR,1718,1737,16SEP2017,1,1,326,0
PCR,1718,1738,23SEP2017,1,4,389,0
PCR,1718,1739,30SEP2017,1,4,387,0
PCR,1718,1740,07OCT2017,1,4,469,0
PCR,1718,1741,14OCT2017,1,3,479,0
PCR,1718,1742,21OCT2017,1,14,492,0
PCR,1718,1743,28OCT2017,1,16,540,0
PCR,1718,1744,04NOV2017,1,21,589,0
PCR,1718,1745,11NOV2017,1,24,674,0
PCR,1718,1746,18NOV2017,1,41,794,0
PCR,1718,1747,25NOV2017,1,63,746,0
PCR,1718,1748,02DEC2017,1,112,871,0
PCR,1718,1749,09DEC2017,1,107,886,0
PCR,1718,1750,16DEC2017,1,132,980,0
PCR,1718,1751,23DEC2017,1,189,1104,0
PCR,1718,1752,30DEC2017,1,206,1135,0
PCR,1718,1801,06JAN2018,1,188,1302,0
PCR,1718,1802,13JAN2018,1,170,1367,0
PCR,1718,1803,20JAN2018,1,180,1469,0
PCR,1718,1804,27JAN2018,1,221,1832,0
PCR,1718,1805,03FEB2018,1,228,1878,0
PCR,1718,1806,10FEB2018,1,188,1958,0
PCR,1718,1807,17FEB2018,1,183,2032,0
PCR,1718,1808,24FEB2018,1,131,1689,0
PCR,1718,1809,03MAR2018,1,134,1432,0
PCR,1718,1810,10MAR2018,1,102,1198,0
PCR,1718,1811,17MAR2018,1,65,1011,0
PCR,1718,1812,24MAR2018,1,50,889,0
PCR,1718,1813,31MAR2018,1,46,837,0
PCR,1718,1814,07APR2018,1,43,858,0
PCR,1718,1815,14APR2018,1,37,810,0
PCR,1718,1816,21APR2018,1,27,752,0
PCR,1718,1817,28APR2018,1,23,703,0
PCR,1718,1818,05MAY2018,1,17,596,0
PCR,1718,1819,12MAY2018,1,8,489,0
PCR,1718,1820,19MAY2018,1,9,468,0
PCR,1718,1821,26MAY2018,1,4,384,0
PCR,1718,1822,02JUN2018,1,5,380,0
PCR,1718,1823,09JUN2018,1,2,330,0
PCR,1718,1824,16JUN2018,1,2,342,0
PCR,1718,1825,23JUN2018,1,3,317,0
PCR,1718,1826,30JUN2018,1,1,275,0
PCR,1718,1727,08JUL2017,10,1,281,0
PCR,1718,1728,15JUL2017,10,2,216,0
PCR,1718,1729,22JUL2017,10,1,247,0
PCR,1718,1730,29JUL2017,10,0,221,0
PCR,1718,1731,05AUG2017,10,0,198,0
PCR,1718,1732,12AUG2017,10,0,164,0
PCR,1718,1733,19AUG2017,10,1,213,0
PCR,1718,1734,26AUG2017,10,0,243,0
PCR,1718,1735,02SEP2017,10,1,440,0
PCR,1718,1736,09SEP2017,10,3,448,0
PCR,1718,1737,16SEP2017,10,3,391,0
PCR,1718,1738,23SEP2017,10,2,531,0
PCR,1718,1739,30SEP2017,10,6,684,0
PCR,1718,1740,07OCT2017,10,5,682,0
PCR,1718,1741,14OCT2017,10,7,750,0
PCR,1718,1742,21OCT2017,10,11,790,0
PCR,1718,1743,28OCT2017,10,9,794,0
PCR,1718,1744,04NOV2017,10,7,777,0
PCR,1718,1745,11NOV2017,10,25,876,0
PCR,1718,1746,18NOV2017,10,23,801,0
PCR,1718,1747,25NOV2017,10,44,980,0
PCR,1718,1748,02DEC2017,10,57,1139,0
PCR,1718,1749,09DEC2017,10,88,1271,0
PCR,1718,1750,16DEC2017,10,116,1510,0
PCR,1718,1751,23DEC2017,10,226,2194,0
PCR,1718,1752,30DEC2017,10,273,2569,0
PCR,1718,1801,06JAN2018,10,303,2934,0
PCR,1718,1802,13JAN2018,10,314,3056,0
PCR,1718,1803,20JAN2018,10,339,2830,0
PCR,1718,1804,27JAN2018,10,417,2881,0
PCR,1718,1805,03FEB2018,10,344,2579,0
PCR,1718,1806,10FEB2018,10,319,2412,0
PCR,1718,1807,17FEB2018,10,277,2229,0
PCR,1718,1808,24FEB2018,10,260,2054,0
PCR,1718,1809,03MAR2018,10,207,2076,0
PCR,1718,1810,10MAR2018,10,145,1930,0
PCR,1718,1811,17MAR2018,10,135,1724,0
PCR,1718,1812,24MAR2018,10,93,1555,0
PCR,1718,1813,31MAR2018,10,76,1450,0
PCR,1718,1814,07APR2018,10,71,1424,0
PCR,1718,1815,14APR2018,10,61,1224,0
PCR,1718,1816,21APR2018,10,27,931,0
PCR,1718,1817,28APR2018,10,20,834,0
PCR,1718,1818,05MAY2018,10,15,521,0
PCR,1718,1819,12MAY2018,10,9,473,0
PCR,1718,1820,19MAY2018,10,7,376,0
PCR,1718,1821,26MAY2018,10,6,334,0
PCR,1718,1822,02JUN2018,10,1,294,0
PCR,1718,1823,09JUN2018,10,4,322,0
PCR,1718,1824,16JUN2018,10,2,308,0
PCR,1718,1825,23JUN2018,10,1,299,0
PCR,1718,1826,30JUN2018,10,1,288,0
PCR,1718,1727,08JUL2017,2,7,460,0
PCR,1718,1728,15JUL2017,2,3,432,0
PCR,1718,1729,22JUL2017,2,5,396,0
PCR,1718,1730,29JUL2017,2,5,426,0
PCR,1718,1731,05AUG2017,2,4,362,0
PCR,1718,1732,12AUG2017,2,3,410,0
PCR,1718,1733,19AUG2017,2,4,405,0
PCR,1718,1734,26AUG2017,2,6,378,0
PCR,1718,1735,02SEP2017,2,5,392,0
PCR,1718,1736,09SEP2017,2,4,440,0
PCR,1718,1737,16SEP2017,2,4,556,0
PCR,1718,1738,23SEP2017,2,7,563,0
PCR,1718,1739,30SEP2017,2,7,624,0
PCR,1718,1740,07OCT2017,2,8,663,0
PCR,1718,1741,14OCT2017,2,16,633,0
PCR,1718,1742,21OCT2017,2,15,633,0
PCR,1718,1743,28OCT2017,2,27,706,0
PCR,1718,1744,04NOV2017,2,39,718,0
PCR,1718,1745,11NOV2017,2,54,809,0
PCR,1718,1746,18NOV2017,2,80,868,0
PCR,1718,1747,25NOV2017,2,86,756,0
PCR,1718,1748,02DEC2017,2,150,1045,0
PCR,1718,1749,09DEC2017,2,183,1101,0
PCR,1718,1750,16DEC2017,2,203,1179,0
PCR,1718,1751,23DEC2017,2,224,1304,0
PCR,1718,1752,30DEC2017,2,242,1498,0
PCR,1718,1801,06JAN2018,2,308,1723,0
PCR,1718,1802,13JAN2018,2,229,1923,0
PCR,1718,1803,20JAN2018,2,209,1854,0
PCR,1718,1804,27JAN2018,2,222,2359,0
PCR,1718,1805,03FEB2018,2,194,2495,0
PCR,1718,1806,10FEB2018,2,144,2700,0
PCR,1718,1807,17FEB2018,2,130,2768,0
PCR,1718,1808,24FEB2018,2,95,2115,0
PCR,1718,1809,03MAR2018,2,64,1409,0
PCR,1718,1810,10MAR2018,2,76,1214,0
PCR,1718,1811,17MAR2018,2,50,1077,0
PCR,1718,1812,24MAR2018,2,32,1060,0
PCR,1718,1813,31MAR2018,2,36,1054,0
PCR,1718,1814,07APR2018,2,25,1246,0
PCR,1718,1815,14APR2018,2,23,1181,0
PCR,1718,1816,21APR2018,2,22,1127,0
PCR,1718,1817,28APR2018,2,9,986,0
PCR,1718,1818,05MAY2018,2,16,933,0
PCR,1718,1819,12MAY2018,2,13,783,0
PCR,1718,1820,19MAY2018,2,2,767,0
PCR,1718,1821,26MAY2018,2,4,674,0
PCR,1718,1822,02JUN2018,2,4,639,0
PCR,1718,1823,09JUN2018,2,7,619,0
PCR,1718,1824,16JUN2018,2,6,579,0
PCR,1718,1825,23JUN2018,2,3,513,0
PCR,1718,1826,30JUN2018,2,0,455,0
PCR,1718,1727,08JUL2017,3,1,306,0
PCR,1718,1728,15JUL2017,3,0,348,0
PCR,1718,1729,22JUL2017,3,4,328,0
PCR,1718,1730,29JUL2017,3,4,324,0
PCR,1718,1731,05AUG2017,3,10,319,0
PCR,1718,1732,12AUG2017,3,7,273,0
PCR,1718,1733,19AUG2017,3,5,336,0
PCR,1718,1734,26AUG2017,3,2,352,0
PCR,1718,1735,02SEP2017,3,5,377,0
PCR,1718,1736,09SEP2017,3,4,383,0
PCR,1718,1737,16SEP2017,3,8,531,0
PCR,1718,1738,23SEP2017,3,11,536,0
PCR,1718,1739,30SEP2017,3,15,614,0
PCR,1718,1740,07OCT2017,3,18,615,0
PCR,1718,1741,14OCT2017,3,20,704,0
PCR,1718,1742,21OCT2017,3,39,740,0
PCR,1718,1743,28OCT2017,3,59,699,0
PCR,1718,1744,04NOV2017,3,75,850,0
PCR,1718,1745,11NOV2017,3,105,871,0
PCR,1718,1746,18NOV2017,3,113,986,0
PCR,1718,1747,25NOV2017,3,146,930,0
PCR,1718,1748,02DEC2017,3,157,979,0
PCR,1718,1749,09DEC2017,3,168,1031,0
PCR,1718,1750,16DEC2017,3,189,1180,0
PCR,1718,1751,23DEC2017,3,216,1363,0
PCR,1718,1752,30DEC2017,3,267,1580,0
PCR,1718,1801,06JAN2018,3,267,1766,0
PCR,1718,1802,13JAN2018,3,262,2065,0
PCR,1718,1803,20JAN2018,3,257,2499,0
PCR,1718,1804,27JAN2018,3,256,2978,0
PCR,1718,1805,03FEB2018,3,212,3540,0
PCR,1718,1806,10FEB2018,3,200,3582,0
PCR,1718,1807,17FEB2018,3,183,3188,0
PCR,1718,1808,24FEB2018,3,169,2406,0
PCR,1718,1809,03MAR2018,3,150,2149,0
PCR,1718,1810,10MAR2018,3,107,1684,0
PCR,1718,1811,17MAR2018,3,76,1658,0
PCR,1718,1812,24MAR2018,3,53,1306,0
PCR,1718,1813,31MAR2018,3,66,1433,0
PCR,1718,1814,07APR2018,3,40,1264,0
PCR,1718,1815,14APR2018,3,27,993,0
PCR,1718,1816,21APR2018,3,27,970,0
PCR,1718,1817,28APR2018,3,18,899,0
PCR,1718,1818,05MAY2018,3,19,750,0
PCR,1718,1819,12MAY2018,3,7,600,0
PCR,1718,1820,19MAY2018,3,8,565,0
PCR,1718,1821,26MAY2018,3,5,498,0
PCR,1718,1822,02JUN2018,3,4,357,0
PCR,1718,1823,09JUN2018,3,5,333,0
PCR,1718,1824,16JUN2018,3,4,325,0
PCR,1718,1825,23JUN2018,3,1,389,0
PCR,1718,1826,30JUN2018,3,3,365,0
PCR,1718,1727,08JUL2017,4,4,620,0
PCR,1718,1728,15JUL2017,4,9,673,0
PCR,1718,1729,22JUL2017,4,9,656,0
PCR,1718,1730,29JUL2017,4,13,625,0
PCR,1718,1731,05AUG2017,4,9,624,0
PCR,1718,1732,12AUG2017,4,15,698,0
PCR,1718,1733,19AUG2017,4,24,841,0
PCR,1718,1734,26AUG2017,4,23,916,0
PCR,1718,1735,02SEP2017,4,23,937,0
PCR,1718,1736,09SEP2017,4,27,931,0
PCR,1718,1737,16SEP2017,4,25,996,0
PCR,1718,1738,23SEP2017,4,19,1049,0
PCR,1718,1739,30SEP2017,4,35,1080,0
PCR,1718,1740,07OCT2017,4,56,1110,0
PCR,1718,1741,14OCT2017,4,62,1162,0
PCR,1718,1742,21OCT2017,4,71,1119,0
PCR,1718,1743,28OCT2017,4,103,1226,0
PCR,1718,1744,04NOV2017,4,128,1264,0
PCR,1718,1745,11NOV2017,4,149,1444,0
PCR,1718,1746,18NOV2017,4,208,1482,0
PCR,1718,1747,25NOV2017,4,202,1299,0
PCR,1718,1748,02DEC2017,4,206,1634,0
PCR,1718,1749,09DEC2017,4,229,1612,0
PCR,1718,1750,16DEC2017,4,276,1920,0
PCR,1718,1751,23DEC2017,4,306,2154,0
PCR,1718,1752,30DEC2017,4,306,2205,0
PCR,1718,1801,06JAN2018,4,310,2471,0
PCR,1718,1802,13JAN2018,4,301,2720,0
PCR,1718,1803,20JAN2018,4,219,2435,0
PCR,1718,1804,27JAN2018,4,215,2925,0
PCR,1718,1805,03FEB2018,4,179,2734,0
PCR,1718,1806,10FEB2018,4,146,2767,0
PCR,1718,1807,17FEB2018,4,158,2546,0
PCR,1718,1808,24FEB2018,4,130,2158,0
PCR,1718,1809,03MAR2018,4,103,1809,0
PCR,1718,1810,10MAR2018,4,79,1772,0
PCR,1718,1811,17MAR2018,4,68,1642,0
PCR,1718,1812,24MAR2018,4,66,1672,0
PCR,1718,1813,31MAR2018,4,63,1554,0
PCR,1718,1814,07APR2018,4,43,1558,0
PCR,1718,1815,14APR2018,4,36,1422,0
PCR,1718,1816,21APR2018,4,34,1426,0
PCR,1718,1817,28APR2018,4,29,1375,0
PCR,1718,1818,05MAY2018,4,29,1305,0
PCR,1718,1819,12MAY2018,4,19,1262,0
PCR,1718,1820,19MAY2018,4,28,1284,0
PCR,1718,1821,26MAY2018,4,17,1198,0
PCR,1718,1822,02JUN2018,4,20,1099,0
PCR,1718,1823,09JUN2018,4,15,1089,0
PCR,1718,1824,16JUN2018,4,22,1053,0
PCR,1718,1825,23JUN2018,4,20,996,0
PCR,1718,1826,30JUN2018,4,15,991,0
PCR,1718,1727,08JUL2017,5,5,1133,0
PCR,1718,1728,15JUL2017,5,4,1241,0
PCR,1718,1729,22JUL2017,5,9,1266,0
PCR,1718,1730,29JUL2017,5,6,1148,0
PCR,1718,1731,05AUG2017,5,2,1213,0
PCR,1718,1732,12AUG2017,5,10,1119,0
PCR,1718,1733,19AUG2017,5,5,1271,0
PCR,1718,1734,26AUG2017,5,7,1371,0
PCR,1718,1735,02SEP2017,5,8,1531,0
PCR,1718,1736,09SEP2017,5,11,1753,0
PCR,1718,1737,16SEP2017,5,9,2124,0
PCR,1718,1738,23SEP2017,5,17,2198,0
PCR,1718,1739,30SEP2017,5,22,2299,0
PCR,1718,1740,07OCT2017,5,25,2501,0
PCR,1718,1741,14OCT2017,5,40,2472,0
PCR,1718,1742,21OCT2017,5,70,2696,0
PCR,1718,1743,28OCT2017,5,82,2958,0
PCR,1718,1744,04NOV2017,5,91,2735,0
PCR,1718,1745,11NOV2017,5,180,3164,0
PCR,1718,1746,18NOV2017,5,242,3329,0
PCR,1718,1747,25NOV2017,5,255,2911,0
PCR,1718,1748,02DEC2017,5,400,3773,0
PCR,1718,1749,09DEC2017,5,473,4222,0
PCR,1718,1750,16DEC2017,5,602,4583,0
PCR,1718,1751,23DEC2017,5,773,5969,0
PCR,1718,1752,30DEC2017,5,875,7424,0
PCR,1718,1801,06JAN2018,5,846,8469,0
PCR,1718,1802,13JAN2018,5,901,9274,0
PCR,1718,1803,20JAN2018,5,870,9239,0
PCR,1718,1804,27JAN2018,5,840,9258,0
PCR,1718,1805,03FEB2018,5,832,9224,0
PCR,1718,1806,10FEB2018,5,700,9048,0
PCR,1718,1807,17FEB2018,5,598,8629,0
PCR,1718,1808,24FEB2018,5,581,8908,0
PCR,1718,1809,03MAR2018,5,474,6679,0
PCR,1718,1810,10MAR2018,5,314,5429,0
PCR,1718,1811,17MAR2018,5,356,5058,0
PCR,1718,1812,24MAR2018,5,266,5061,0
PCR,1718,1813,31MAR2018,5,253,4915,0
PCR,1718,1814,07APR2018,5,232,4538,0
PCR,1718,1815,14APR2018,5,174,4326,0
PCR,1718,1816,21APR2018,5,144,3865,0
PCR,1718,1817,28APR2018,5,130,3478,0
PCR,1718,1818,05MAY2018,5,78,3106,0
PCR,1718,1819,12MAY2018,5,70,2581,0
PCR,1718,1820,19MAY2018,5,48,2184,0
PCR,1718,1821,26MAY2018,5,29,2164,0
PCR,1718,1822,02JUN2018,5,21,1948,0
PCR,1718,1823,09JUN2018,5,21,1697,0
PCR,1718,1824,16JUN2018,5,11,1615,0
PCR,1718,1825,23JUN2018,5,7,1553,0
PCR,1718,1826,30JUN2018,5,8,1429,0
PCR,1718,1727,08JUL2017,6,8,661,0
PCR,1718,1728,15JUL2017,6,16,810,0
PCR,1718,1729,22JUL2017,6,15,747,0
PCR,1718,1730,29JUL2017,6,9,787,0
PCR,1718,1731,05AUG2017,6,10,706,0
PCR,1718,1732,12AUG2017,6,5,747,0
PCR,1718,1733,19AUG2017,6,18,807,0
PCR,1718,1734,26AUG2017,6,9,843,0
PCR,1718,1735,02SEP2017,6,18,923,0
PCR,1718,1736,09SEP2017,6,16,1108,0
PCR,1718,1737,16SEP2017,6,27,1292,0
PCR,1718,1738,23SEP2017,6,32,1294,0
PCR,1718,1739,30SEP2017,6,27,1323,0
PCR,1718,1740,07OCT2017,6,55,1509,0
PCR,1718,1741,14OCT2017,6,75,1543,0
PCR,1718,1742,21OCT2017,6,111,1742,0
PCR,1718,1743,28OCT2017,6,150,1935,0
PCR,1718,1744,04NOV2017,6,215,2151,0
PCR,1718,1745,11NOV2017,6,354,2347,0
PCR,1718,1746,18NOV2017,6,470,2616,0
PCR,1718,1747,25NOV2017,6,434,2402,0
PCR,1718,1748,02DEC2017,6,509,2806,0
PCR,1718,1749,09DEC2017,6,761,4202,0
PCR,1718,1750,16DEC2017,6,511,3206,0
PCR,1718,1751,23DEC2017,6,704,4851,0
PCR,1718,1752,30DEC2017,6,840,5180,0
PCR,1718,1801,06JAN2018,6,797,5477,0
PCR,1718,1802,13JAN2018,6,684,5961,0
PCR,1718,1803,20JAN2018,6,661,6114,0
PCR,1718,1804,27JAN2018,6,671,6595,0
PCR,1718,1805,03FEB2018,6,634,6654,0
PCR,1718,1806,10FEB2018,6,654,6736,0
PCR,1718,1807,17FEB2018,6,644,6018,0
PCR,1718,1808,24FEB2018,6,441,4667,0
PCR,1718,1809,03MAR2018,6,382,3959,0
PCR,1718,1810,10MAR2018,6,292,3310,0
PCR,1718,1811,17MAR2018,6,177,2753,0
PCR,1718,1812,24MAR2018,6,177,2477,0
PCR,1718,1813,31MAR2018,6,132,1986,0
PCR,1718,1814,07APR2018,6,91,1823,0
PCR,1718,1815,14APR2018,6,82,1790,0
PCR,1718,1816,21APR2018,6,50,1685,0
PCR,1718,1817,28APR2018,6,48,1570,0
PCR,1718,1818,05MAY2018,6,28,1448,0
PCR,1718,1819,12MAY2018,6,20,1386,0
PCR,1718,1820,19MAY2018,6,26,1239,0
PCR,1718,1821,26MAY2018,6,11,1221,0
PCR,1718,1822,02JUN2018,6,10,1133,0
PCR,1718,1823,09JUN2018,6,18,1081,0
PCR,1718,1824,16JUN2018,6,10,958,0
PCR,1718,1825,23JUN2018,6,8,853,0
PCR,1718,1826,30JUN2018,6,11,822,0
PCR,1718,1727,08JUL2017,7,1,132,0
PCR,1718,1728,15JUL2017,7,0,119,0
PCR,1718,1729,22JUL2017,7,1,117,0
PCR,1718,1730,29JUL2017,7,0,141,0
PCR,1718,1731,05AUG2017,7,0,115,0
PCR,1718,1732,12AUG2017,7,0,133,0
PCR,1718,1733,19AUG2017,7,0,150,0
PCR,1718,1734,26AUG2017,7,0,158,0
PCR,1718,1735,02SEP2017,7,0,186,0
PCR,1718,1736,09SEP2017,7,0,226,0
PCR,1718,1737,16SEP2017,7,0,225,0
PCR,1718,1738,23SEP2017,7,5,241,0
PCR,1718,1739,30SEP2017,7,4,223,0
PCR,1718,1740,07OCT2017,7,2,358,0
PCR,1718,1741,14OCT2017,7,4,368,0
PCR,1718,1742,21OCT2017,7,1,349,0
PCR,1718,1743,28OCT2017,7,4,355,0
PCR,1718,1744,04NOV2017,7,4,408,0
PCR,1718,1745,11NOV2017,7,4,393,0
PCR,1718,1746,18NOV2017,7,16,488,0
PCR,1718,1747,25NOV2017,7,19,396,0
PCR,1718,1748,02DEC2017,7,21,507,0
PCR,1718,1749,09DEC2017,7,25,482,0
PCR,1718,1750,16DEC2017,7,50,605,0
PCR,1718,1751,23DEC2017,7,71,671,0
PCR,1718,1752,30DEC2017,7,69,747,0
PCR,1718,1801,06JAN2018,7,88,881,0
PCR,1718,1802,13JAN2018,7,104,932,0
PCR,1718,1803,20JAN2018,7,134,1041,0
PCR,1718,1804,27JAN2018,7,151,1023,0
PCR,1718,1805,03FEB2018,7,161,1089,0
PCR,1718,1806,10FEB2018,7,151,1089,0
PCR,1718,1807,17FEB2018,7,159,1041,0
PCR,1718,1808,24FEB2018,7,121,981,0
PCR,1718,1809,03MAR2018,7,122,974,0
PCR,1718,1810,10MAR2018,7,101,830,0
PCR,1718,1811,17MAR2018,7,90,692,0
PCR,1718,1812,24MAR2018,7,64,631,0
PCR,1718,1813,31MAR2018,7,53,574,0
PCR,1718,1814,07APR2018,7,34,506,0
PCR,1718,1815,14APR2018,7,36,495,0
PCR,1718,1816,21APR2018,7,31,430,0
PCR,1718,1817,28APR2018,7,24,428,0
PCR,1718,1818,05MAY2018,7,18,379,0
PCR,1718,1819,12MAY2018,7,7,326,0
PCR,1718,1820,19MAY2018,7,12,284,0
PCR,1718,1821,26MAY2018,7,4,268,0
PCR,1718,1822,02JUN2018,7,5,261,0
PCR,1718,1823,09JUN2018,7,5,297,0
PCR,1718,1824,16JUN2018,7,0,267,0
PCR,1718,1825,23JUN2018,7,5,225,0
PCR,1718,1826,30JUN2018,7,3,206,0
PCR,1718,1727,08JUL2017,8,3,580,0
PCR,1718,1728,15JUL2017,8,2,557,0
PCR,1718,1729,22JUL2017,8,1,539,0
PCR,1718,1730,29JUL2017,8,0,478,0
PCR,1718,1731,05AUG2017,8,0,506,0
PCR,1718,1732,12AUG2017,8,0,544,0
PCR,1718,1733,19AUG2017,8,2,583,0
PCR,1718,1734,26AUG2017,8,0,613,0
PCR,1718,1735,02SEP2017,8,2,665,0
PCR,1718,1736,09SEP2017,8,4,699,0
PCR,1718,1737,16SEP2017,8,2,718,0
PCR,1718,1738,23SEP2017,8,1,817,0
PCR,1718,1739,30SEP2017,8,3,808,0
PCR,1718,1740,07OCT2017,8,1,889,0
PCR,1718,1741,14OCT2017,8,3,920,0
PCR,1718,1742,21OCT2017,8,3,903,0
PCR,1718,1743,28OCT2017,8,6,928,0
PCR,1718,1744,04NOV2017,8,10,953,0
PCR,1718,1745,11NOV2017,8,18,1012,0
PCR,1718,1746,18NOV2017,8,22,1010,0
PCR,1718,1747,25NOV2017,8,26,1080,0
PCR,1718,1748,02DEC2017,8,37,1142,0
PCR,1718,1749,09DEC2017,8,44,1165,0
PCR,1718,1750,16DEC2017,8,64,1131,0
PCR,1718,1751,23DEC2017,8,88,1450,0
PCR,1718,1752,30DEC2017,8,109,1687,0
PCR,1718,1801,06JAN2018,8,122,1814,0
PCR,1718,1802,13JAN2018,8,209,2058,0
PCR,1718,1803,20JAN2018,8,247,1896,0
PCR,1718,1804,27JAN2018,8,282,1988,0
PCR,1718,1805,03FEB2018,8,418,2186,0
PCR,1718,1806,10FEB2018,8,384,2051,0
PCR,1718,1807,17FEB2018,8,379,1853,0
PCR,1718,1808,24FEB2018,8,283,1707,0
PCR,1718,1809,03MAR2018,8,281,1780,0
PCR,1718,1810,10MAR2018,8,257,1670,0
PCR,1718,1811,17MAR2018,8,241,1587,0
PCR,1718,1812,24MAR2018,8,168,1315,0
PCR,1718,1813,31MAR2018,8,136,1302,0
PCR,1718,1814,07APR2018,8,125,1173,0
